0,355016127,0,65
0,355017927,0,53
0,355019427,0,63
0,355021227,0,67
0,355022727,0,70
0,355024527,0,71
0,355026027,0,83
0,355027827,0,72
0,355029327,0,67
0,355031127,0,66
0,355032627,0,63
0,355034427,0,50
0,355035927,0,64
0,355037727,0,67
0,355039227,0,67
0,355041027,0,71
0,355042827,0,87
0,355044327,0,73
0,355046127,0,65
0,355047627,0,66
0,355049427,0,63
0,355050927,0,52
0,355052727,0,58
0,355054227,0,66
0,355056027,0,70
0,355057527,0,73
0,355059327,0,87
0,355060827,0,80
0,355062627,0,67
0,355064127,0,63
0,355065927,0,64
0,355067427,0,53
0,355069227,0,55
0,355070727,0,63
0,355072527,0,71
0,355074027,0,70
0,355075827,0,86
0,355077327,0,74
0,355079127,0,66
0,355080627,0,65
0,355082427,0,63
0,355083927,0,53
0,355085727,0,61
0,355087227,0,64
0,355089027,0,66
0,355090527,0,68
0,355092327,0,74
0,355093827,0,74
0,355095627,0,64
0,355097127,0,66
0,355098927,0,65
0,355100427,0,61
0,355102227,0,63
0,355103727,0,63
0,355105527,0,71
0,355107027,0,68
0,355108827,0,75
0,355110327,0,86
0,355112127,0,65
0,355113627,0,63
0,355115427,0,66
0,355116927,0,65
0,355118727,0,49
0,355120227,0,64
0,355122027,0,71
0,355123527,0,71
0,355125327,0,74
0,355126827,0,86
0,355128627,0,67
0,355130127,0,67
0,355131927,0,62
0,355133427,0,65
0,355135227,0,47
0,355136727,0,61
0,355138527,0,72
0,355140027,0,68
0,355141827,0,73
0,355143327,0,78
0,355145127,0,68
0,355146627,0,67
0,355148427,0,62
0,355149927,0,64
0,355151727,0,54
0,355153227,0,63
0,355155027,0,73
0,355156527,0,71
0,355158327,0,73
0,355159827,0,78
0,355161627,0,67
0,355163127,0,64
0,355164927,0,65
0,355166427,0,64
0,355168227,0,61
0,355169727,0,62
0,355171527,0,70
0,355173027,0,70
0,355174827,0,72
0,355176327,0,81
0,355178127,0,66
0,355179627,0,66
0,355181427,0,65
0,355182927,0,60
0,355184727,0,54
0,355186227,0,63
0,355188027,0,69
0,355189527,0,71
0,355191327,0,71
0,355192827,0,83
0,355194627,0,68
0,355196127,0,64
0,355197927,0,65
0,355199427,0,65
0,355201227,0,54
0,355202727,0,60
0,355204527,0,70
0,355206027,0,69
0,355207827,0,71
0,355209327,0,85
0,355211127,0,66
0,355212627,0,67
0,355214427,0,66
0,355215927,0,64
0,355217727,0,53
0,355219227,0,58
0,355221027,0,70
0,355222527,0,73
0,355224327,0,73
0,355225827,0,86
0,355227627,0,69
0,355229127,0,65
0,355230927,0,66
0,355232427,0,63
0,355234227,0,49
0,355235727,0,57
0,355237527,0,67
0,355239027,0,71
0,355240827,0,69
0,355242327,0,87
0,355244127,0,79
0,355245627,0,68
0,355247427,0,66
0,355248927,0,65
0,355250727,0,54
0,355252227,0,57
0,355254027,0,66
0,355255527,0,71
0,355257327,0,73
0,355258827,0,79
0,355260627,0,82
0,355262127,0,70
0,355263927,0,69
0,355265427,0,67
0,355267227,0,55
0,355268727,0,68
0,355270527,0,69
0,355272027,0,73
0,355273827,0,76
0,355275327,0,77
0,355277127,0,77
0,355278627,0,72
0,355280427,0,70
0,355281927,0,65
0,355283727,0,55
0,355285227,0,58
0,355287027,0,69
0,355288527,0,75
0,355290327,0,74
0,355291827,0,75
0,355293627,0,75
0,355295127,0,71
0,355296927,0,66
0,355298427,0,68
0,355300227,0,59
0,355301727,0,51
0,355303527,0,67
0,355305027,0,73
0,355306827,0,74
0,355308327,0,73
0,355310127,0,86
0,355311627,0,69
0,355313427,0,66
0,355314927,0,67
0,355316727,0,65
0,355318227,0,56
0,355320027,0,65
0,355321527,0,69
0,355323327,0,72
0,355324827,0,74
0,355326627,0,93
0,355328127,0,68
0,355329927,0,67
0,355331427,0,65
0,355333227,0,65
0,355334727,0,51
0,355336527,0,65
0,355338027,0,71
0,355339827,0,72
0,355341327,0,73
0,355343127,0,82
0,355344627,0,68
0,355346427,0,68
0,355347927,0,67
0,355349727,0,63
0,355351227,0,54
0,355353027,0,63
0,355354527,0,70
0,355356327,0,72
0,355357827,0,71
0,355359627,0,76
0,355361127,0,71
0,355362927,0,67
0,355364427,0,63
0,355366227,0,65
0,355367727,0,61
0,355369527,0,65
0,355371027,0,71
0,355372827,0,70
0,355374327,0,74
0,355376127,0,78
0,355377627,0,68
0,355379427,0,69
0,355380927,0,66
0,355382727,0,65
0,355384227,0,57
0,355386027,0,61
0,355387527,0,70
0,355389327,0,71
0,355390827,0,74
0,355392627,0,87
0,355394127,0,66
0,355395927,0,68
0,355397427,0,66
0,355399227,0,65
0,355400727,0,56
0,355402527,0,64
0,355404027,0,71
0,355405827,0,73
0,355407327,0,72
0,355409127,0,84
0,355410627,0,65
0,355412427,0,68
0,355413927,0,66
0,355415727,0,66
0,355417227,0,55
0,355419027,0,59
0,355420527,0,69
0,355422327,0,71
0,355423827,0,71
0,355425627,0,90
0,355427127,0,67
0,355428927,0,66
0,355430427,0,67
0,355432227,0,67
0,355433727,0,54
0,355435527,0,59
0,355437327,0,66
0,355438827,0,74
0,355440627,0,69
0,355442127,0,88
0,355443927,0,77
0,355445427,0,66
0,355447227,0,67
0,355448727,0,64
0,355450527,0,53
0,355452027,0,61
0,355453827,0,68
0,355455327,0,73
0,355457127,0,72
0,355458627,0,81
0,355460427,0,84
0,355461927,0,68
0,355463727,0,69
0,355465227,0,65
0,355467027,0,52
0,355468527,0,64
0,355470327,0,66
0,355471827,0,73
0,355473627,0,75
0,355475127,0,75
0,355476927,0,79
0,355478427,0,70
0,355480227,0,68
0,355481727,0,67
0,355483527,0,56
0,355485027,0,61
0,355486827,0,65
0,355488327,0,69
0,355490127,0,72
0,355491627,0,76
0,355493427,0,73
0,355494927,0,71
0,355496727,0,70
0,355498227,0,69
0,355500027,0,59
0,355501527,0,54
0,355503327,0,69
0,355504827,0,69
0,355506627,0,75
0,355508127,0,75
0,355509927,0,78
0,355511427,0,71
0,355513227,0,67
0,355514727,0,69
0,355516527,0,67
0,355518027,0,53
0,355519827,0,67
0,355521327,0,70
0,355523127,0,72
0,355524627,0,75
0,355526427,0,92
0,355527927,0,71
0,355529727,0,69
0,355531227,0,70
0,355533027,0,64
0,355534527,0,62
0,355536327,0,67
0,355537827,0,75
0,355539627,0,75
0,355541127,0,74
0,355542927,0,89
0,355544427,0,74
0,355546227,0,70
0,355547727,0,69
0,355549527,0,69
0,355551027,0,60
0,355552827,0,64
0,355554327,0,73
0,355556127,0,72
0,355557627,0,75
0,355559427,0,81
0,355560927,0,71
0,355562727,0,70
0,355564227,0,68
0,355566027,0,67
0,355567527,0,58
0,355569327,0,64
0,355570827,0,70
0,355572627,0,74
0,355574127,0,75
0,355575927,0,85
0,355577427,0,67
0,355579227,0,68
0,355580727,0,67
0,355582527,0,68
0,355584027,0,58
0,355585827,0,65
0,355587327,0,73
0,355589127,0,74
0,355590627,0,74
0,355592427,0,87
0,355593927,0,70
0,355595727,0,69
0,355597227,0,69
0,355599027,0,68
0,355600527,0,52
0,355602327,0,67
0,355603827,0,71
0,355605627,0,76
0,355607127,0,76
0,355608927,0,87
0,355610427,0,76
0,355612227,0,70
0,355613727,0,69
0,355615527,0,68
0,355617027,0,56
0,355618827,0,66
0,355620327,0,68
0,355622127,0,75
0,355623627,0,76
0,355625427,0,88
0,355626927,0,86
0,355628727,0,67
0,355630227,0,68
0,355632027,0,70
0,355633527,0,57
0,355635327,0,63
0,355636827,0,66
0,355638627,0,78
0,355640127,0,71
0,355641927,0,92
0,355643427,0,84
0,355645227,0,73
0,355646727,0,68
0,355648527,0,69
0,355650027,0,51
0,355651827,0,61
0,355653327,0,71
0,355655127,0,74
0,355656627,0,74
0,355658427,0,88
0,355659927,0,75
0,355661727,0,70
0,355663227,0,71
0,355665027,0,66
0,355666527,0,55
0,355668327,0,67
0,355669827,0,70
0,355671627,0,75
0,355673127,0,76
0,355674927,0,80
0,355676427,0,81
0,355678227,0,71
0,355679727,0,72
0,355681527,0,70
0,355683027,0,56
0,355684827,0,64
0,355686327,0,67
0,355688127,0,74
0,355689627,0,75
0,355691427,0,75
0,355692927,0,96
0,355694727,0,73
0,355696227,0,71
0,355698027,0,64
0,355699527,0,57
0,355701327,0,55
0,355702827,0,68
0,355704627,0,76
0,355706127,0,73
0,355707927,0,78
0,355709427,0,93
0,355711227,0,71
0,355712727,0,71
0,355714527,0,70
0,355716027,0,66
0,355717827,0,47
0,355719327,0,68
0,355721127,0,75
0,355722627,0,75
0,355724427,0,78
0,355725927,0,81
0,355727727,0,72
0,355729227,0,70
0,355731027,0,69
0,355732527,0,70
0,355734327,0,62
0,355735827,0,70
0,355737627,0,76
0,355739127,0,74
0,355740927,0,74
0,355742427,0,84
0,355744227,0,75
0,355745727,0,70
0,355747527,0,70
0,355749027,0,69
0,355750827,0,63
0,355752327,0,68
0,355754127,0,75
0,355755627,0,76
0,355757427,0,76
0,355758927,0,79
0,355760727,0,71
0,355762227,0,72
0,355764027,0,68
0,355765527,0,70
0,355767327,0,58
0,355768827,0,67
0,355770627,0,68
0,355772127,0,78
0,355773927,0,75
0,355775427,0,84
0,355777227,0,72
0,355778727,0,74
0,355780527,0,70
0,355782027,0,67
0,355783827,0,59
0,355785327,0,66
0,355787127,0,74
0,355788627,0,76
0,355790427,0,77
0,355791927,0,85
0,355793727,0,71
0,355795227,0,73
0,355797027,0,71
0,355798527,0,69
0,355800327,0,57
0,355801827,0,67
0,355803627,0,72
0,355805127,0,78
0,355806927,0,75
0,355808427,0,88
0,355810227,0,77
0,355811727,0,71
0,355813527,0,70
0,355815027,0,68
0,355816827,0,56
0,355818327,0,69
0,355820127,0,72
0,355821627,0,76
0,355823427,0,74
0,355824927,0,91
0,355826727,0,79
0,355828227,0,70
0,355830027,0,68
0,355831527,0,71
0,355833327,0,60
0,355835127,0,64
0,355836627,0,69
0,355838427,0,75
0,355839927,0,75
0,355841727,0,96
0,355843227,0,85
0,355845027,0,75
0,355846527,0,72
0,355848327,0,68
0,355849827,0,58
0,355851627,0,57
0,355853127,0,65
0,355854927,0,76
0,355856427,0,73
0,355858227,0,87
0,355859727,0,78
0,355861527,0,72
0,355863027,0,71
0,355864827,0,68
0,355866327,0,58
0,355868127,0,65
0,355869627,0,71
0,355871427,0,77
0,355872927,0,78
0,355874727,0,76
0,355876227,0,76
0,355878027,0,74
0,355879527,0,72
0,355881327,0,69
0,355882827,0,64
0,355884627,0,66
0,355886127,0,72
0,355887927,0,74
0,355889427,0,77
0,355891227,0,77
0,355892727,0,91
0,355894527,0,72
0,355896027,0,72
0,355897827,0,70
0,355899327,0,68
0,355901127,0,58
0,355902627,0,69
0,355904427,0,76
0,355905927,0,75
0,355907727,0,77
0,355909227,0,98
0,355911027,0,71
0,355912527,0,72
0,355914327,0,70
0,355915827,0,70
0,355917627,0,53
0,355919127,0,71
0,355920927,0,78
0,355922427,0,76
0,355924227,0,76
0,355925727,0,85
0,355927527,0,74
0,355929027,0,75
0,355930827,0,72
0,355932327,0,71
0,355934127,0,59
0,355935627,0,64
0,355937427,0,77
0,355938927,0,79
0,355940727,0,78
0,355942227,0,80
0,355944027,0,72
0,355945527,0,73
0,355947327,0,70
0,355948827,0,69
0,355950627,0,64
0,355952127,0,64
0,355953927,0,74
0,355955427,0,75
0,355957227,0,74
0,355958727,0,89
0,355960527,0,74
0,355962027,0,70
0,355963827,0,70
0,355965327,0,66
0,355967127,0,60
0,355968627,0,67
0,355970427,0,71
0,355971927,0,76
0,355973727,0,78
0,355975227,0,89
0,355977027,0,70
0,355978527,0,71
0,355980327,0,69
0,355981827,0,69
0,355983627,0,61
0,355985127,0,68
0,355986927,0,72
0,355988427,0,75
0,355990227,0,76
0,355991727,0,85
0,355993527,0,68
0,355995027,0,72
0,355996827,0,71
0,355998327,0,68
0,356000127,0,57
0,356001627,0,67
0,356003427,0,75
0,356004927,0,76
0,356006727,0,77
0,356008227,0,90
0,356010027,0,73
0,356011527,0,72
0,356013327,0,72
0,356014827,0,68
0,356016627,0,55
0,356018127,0,60
0,356019927,0,70
0,356021427,0,77
0,356023227,0,77
0,356024727,0,89
0,356026527,0,79
0,356028027,0,69
0,356029827,0,70
0,356031327,0,68
0,356033127,0,56
0,356034627,0,66
0,356036427,0,70
0,356037927,0,76
0,356039727,0,74
0,356041227,0,81
0,356043027,0,88
0,356044527,0,70
0,356046327,0,69
0,356047827,0,69
0,356049627,0,59
0,356051127,0,68
0,356052927,0,70
0,356054427,0,74
0,356056227,0,77
0,356057727,0,79
0,356059527,0,81
0,356061027,0,72
0,356062827,0,72
0,356064327,0,68
0,356066127,0,57
0,356067627,0,59
0,356069427,0,69
0,356070927,0,77
0,356072727,0,71
0,356074227,0,77
0,356076027,0,77
0,356077527,0,75
0,356079327,0,73
0,356080827,0,70
0,356082627,0,65
0,356084127,0,51
0,356085927,0,71
0,356087427,0,78
0,356089227,0,76
0,356090727,0,81
0,356092527,0,87
0,356094027,0,71
0,356095827,0,70
0,356097327,0,69
0,356099127,0,67
0,356100627,0,59
0,356102427,0,68
0,356103927,0,78
0,356105727,0,78
0,356107227,0,80
0,356109027,0,101
0,356110827,0,75
0,356112327,0,72
0,356114127,0,69
0,356115627,0,64
0,356117427,0,53
0,356118927,0,68
0,356120727,0,78
0,356122227,0,76
0,356124027,0,78
0,356125527,0,90
