0,42,
0.001,37,
0.002,46,
0.003,47,
0.004,50,
0.005,49,
0.006,51,
0.007,52,
0.008,61,
0.009,50,
0.01,50,
0.011,44,
0.012,44,
0.013,44,
0.014,44,
0.015,43,
0.016,32,
0.017,27,
0.018,38,
0.019,43,
0.02,50,
0.021,50,
0.022,49,
0.023,50,
0.024,52,
0.025,54,
0.026,57,
0.027,46,
0.028,44,
0.029,45,
0.03,43,
0.031,43,
0.032,37,
0.033,32,
0.034,41,
0.035,42,
0.036,42,
0.037,49,
0.038,46,
0.039,48,
0.04,51,
0.041,65,
0.042,64,
0.043,53,
0.044,49,
0.045,46,
0.046,45,
0.047,47,
0.048,42,
0.049,32,
0.05,40,
0.051,39,
0.052,44,
0.053,45,
0.054,49,
0.055,50,
0.056,52,
0.057,51,
0.058,58,
0.059,54,
0.06,48,
0.061,47,
0.062,45,
0.063,44,
0.064,42,
0.065,41,
0.066,29,
0.067,30,
0.068,40,
0.069,42,
0.07,51,
0.071,49,
0.072,52,
0.073,51,
0.074,62,
0.075,64,
0.076,58,
0.077,47,
0.078,49,
0.079,47,
0.08,44,
0.081,46,
0.082,32,
0.083,34,
0.084,42,
0.085,45,
0.086,47,
0.087,49,
0.088,49,
0.089,52,
0.09,50,
0.091,60,
0.092,58,
0.093,49,
0.094,45,
0.095,44,
0.096,44,
0.097,44,
0.098,42,
0.099,33,
0.1,34,
0.101,40,
0.102,45,
0.103,49,
0.104,47,
0.105,49,
0.106,53,
0.107,53,
0.108,54,
0.109,61,
0.11,47,
0.111,46,
0.112,48,
0.113,43,
0.114,44,
0.115,43,
0.116,33,
0.117,37,
0.118,43,
0.119,44,
0.12,48,
0.121,47,
0.122,49,
0.123,49,
0.124,65,
0.125,72,
0.126,53,
0.127,47,
0.128,46,
0.129,43,
0.13,44,
0.131,45,
0.132,31,
0.133,39,
0.134,36,
0.135,44,
0.136,45,
0.137,50,
0.138,51,
0.139,53,
0.14,53,
0.141,59,
0.142,52,
0.143,49,
0.144,45,
0.145,45,
0.146,44,
0.147,44,
0.148,43,
0.149,30,
0.15,25,
0.151,40,
0.152,43,
0.153,48,
0.154,49,
0.155,48,
0.156,49,
0.157,52,
0.158,56,
0.159,57,
0.16,47,
0.161,47,
0.162,46,
0.163,44,
0.164,45,
0.165,41,
0.166,32,
0.167,41,
0.168,42,
0.169,46,
0.17,50,
0.171,50,
0.172,49,
0.173,50,
0.174,61,
0.175,66,
0.176,52,
0.177,48,
0.178,45,
0.179,44,
0.18,44,
0.181,43,
0.182,32,
0.183,45,
0.184,40,
0.185,43,
0.186,48,
0.187,52,
0.188,49,
0.189,49,
0.19,51,
0.191,65,
0.192,57,
0.193,50,
0.194,48,
0.195,47,
0.196,44,
0.197,43,
0.198,43,
0.199,32,
0.2,31,
